ObservationId,ClassId
3018967350,184
3018967351,166
3018967352,1598
3018967353,1059
3018967356,389
3018967357,492
3018967358,506
3018967359,741
3018967361,90
3018967363,764
3018967364,710
3018967365,88
3018967366,1598
3018967367,739
3018967369,1015
3018967370,1177
3018967371,1128
3018967372,164
3018967373,710
3018967374,1482
3018967375,32
3018967376,702
3018967377,1603
3018967378,741
3018967379,1160
3018967382,96
3018967383,694
3018967384,489
3018968328,501
3018968329,461
3018968331,913
3018968332,108
3018968333,472
3018968334,1550
3018968335,182
3018968336,858
3018968337,366
3018968338,94
3018968339,741
3018968340,1466
3018968342,468
3018968343,943
3018968344,1215
3018968345,1058
3018968346,1113
3018968347,1491
3018968348,162
3018968349,1595
3018968353,386
3018968356,1438
3018968358,93
3018968359,492
3018968360,1491
3018968361,1059
3018968362,836
3018968364,999
3018968365,1242
3018968366,374
3018968368,1491
3018968369,1088
3018968370,1439
3018968371,671
3018968372,515
3018968373,1412
3018968374,249
3018968375,1411
3018968376,812
3018968377,178
3018968378,1437
3018968379,1182
3018968381,1584
3018968382,136
3018968383,170
3018968385,1182
3018968386,151
3018968387,741
3018968388,474
3018968389,1022
3018969326,1213
3018969327,138
3018969328,1258
3018969330,60
3018969332,74
3018969333,171
3018969334,934
3018969335,1161
3018969336,675
3018969338,1401
3018969339,268
3018969341,195
3018969342,1411
3018969343,1135
3018969345,1283
3018969346,1500
3018969347,1405
3018969348,1603
3018969349,223
3018969351,99
3018969352,1411
3018969353,374
3018969354,192
3018969355,1217
3018969356,1564
3018969357,1411
3018969358,249
3018969359,1602
3018969363,694
3018969364,1543
3018969365,1310
3018969366,1014
3018969367,1400
3018969368,1158
3018969369,468
3018969372,702
3018969373,1482
3018969375,1109
3018969376,119
3018969377,671
3018969378,671
3018969380,374
3018970331,1169
3018970332,408
3018970334,1266
3018970338,1014
3018970341,1059
3018970344,1301
3018970346,1577
3018970349,1408
3018970350,1436
3018970351,1228
3018970353,124
3018970354,469
3018970357,1547
3018970358,928
3018970359,88
3018970360,1182
3018970363,1583
3018970364,538
3018970365,1437
3018970366,973
3018970367,1182
3018970368,978
3018970369,1215
3018970370,130
3018970371,710
3018970373,1059
3018970374,469
3018970375,374
3018970376,951
3018970377,1483
3018970378,1239
3018970379,1603
3018970380,468
3018970381,1184
3018970382,492
3018970383,514
3018970384,387
3018970386,1160
3018970387,374
3018970388,119
3018972330,141
3018972331,161
3018972332,732
3018972334,387
3018972335,1073
3018972336,1491
3018972338,1482
3018972342,203
3018972343,899
3018972346,1549
3018972347,465
3018972350,1486
3018972351,146
3018972352,1239
3018972353,16
3018972354,384
3018972356,1584
3018972357,394
3018972359,223
3018972360,1116
3018972361,1486
3018972364,557
3018972365,1491
3018972366,166
3018972367,384
3018972368,386
3018972369,88
3018972370,2
3018972371,833
3018972372,934
3018972373,702
3018972375,538
3018972376,1596
3018972378,1182
3018972379,1220
3018972380,124
3018972382,88
3018972384,1184
3018972385,489
3018972386,1128
3018972387,1483
3018973324,1203
3018973325,553
3018973326,1099
3018973327,1164
3018973328,170
3018973329,387
3018973330,1128
3018973332,1409
3018973333,1437
3018973335,461
3018973336,163
3018973337,1237
3018973338,1486
3018973339,420
3018973340,836
3018973342,1184
3018973343,74
3018973344,937
3018973345,671
3018973350,1073
3018973351,1182
3018973352,124
3018973353,1175
3018973354,1401
3018973357,836
3018973358,1177
3018973359,1437
3018973361,522
3018973362,242
3018973363,517
3018973365,1419
3018973366,94
3018973367,402
3018973370,1088
3018973371,1395
3018973372,469
3018973373,1031
3018973374,1437
3018973375,1000
3018973376,492
3018973377,1491
3018973379,387
3018973380,1128
3018973381,687
3018974336,1266
3018974337,93
3018974338,579
3018974340,616
3018974341,1175
3018974342,1439
3018974343,124
3018974345,1213
3018974349,1129
3018974351,74
3018974352,1598
3018974353,1301
3018974354,374
3018974355,836
3018974357,1184
3018974359,1491
3018974361,1214
3018974362,1014
3018974363,471
3018974364,1009
3018974365,557
3018974366,1135
3018974367,694
3018974368,1177
3018974369,384
3018974371,1577
3018974372,1424
3018974373,672
3018974374,383
3018974375,1424
3018974376,517
3018974377,1014
3018974378,124
3018974379,859
3018974380,1491
3018974381,1135
3018974383,383
3018974384,1031
3018974386,99
3018974387,88
3018974388,934
3018974389,1427
3018974392,387
3018974393,374
3018974394,465
3018974395,929
3018974396,710
3018974397,580
3018974398,1440
3018975322,408
3018975323,165
3018975328,551
3018975329,982
3018975330,741
3018975331,1184
3018975332,1500
3018975333,812
3018975334,124
3018975335,487
3018975337,394
3018975338,1438
3018975339,710
3018975340,469
3018975341,309
3018975342,465
3018975343,1182
3018975344,1491
3018975347,1073
3018975348,93
3018975349,1014
3018975351,1473
3018975352,1015
3018975353,1184
3018975354,1000
3018975355,1020
3018975356,685
3018975361,1482
3018975362,124
3018975363,194
3018975364,99
3018975365,1575
3018975368,1128
3018975369,1135
3018975370,241
3018975371,688
3018975372,374
3018975373,1059
3018975374,555
3018975375,474
3018975376,1093
3018975377,468
3018975379,929
3018975380,1020
3018975381,1182
3018975382,1177
3018976327,1498
3018976329,99
3018976330,268
3018976331,916
3018976333,1214
3018976334,469
3018976335,1274
3018976337,188
3018976339,492
3018976341,188
3018976342,492
3018976343,1437
3018976344,536
3018976345,468
3018976346,1119
3018976347,88
3018976348,1073
3018976349,639
3018976350,1486
3018976351,1014
3018976352,125
3018976353,682
3018976356,1482
3018976357,1484
3018976358,1144
3018976359,170
3018976360,129
3018976361,170
3018976362,1419
3018976363,1040
3018976364,977
3018976365,185
3018976366,1595
3018976367,496
3018976368,671
3018976369,386
3018976370,170
3018976371,124
3018976372,1483
3018976373,1160
3018976374,88
3018976375,1438
3018976377,1088
3018976378,88
3018976380,1584
3018977338,469
3018977339,1213
3018977342,1098
3018977343,1089
3018977344,1247
3018977346,389
3018977347,830
3018977348,75
3018977350,1483
3018977351,1093
3018977352,1438
3018977355,3
3018977356,386
3018977357,1575
3018977358,474
3018977359,468
3018977360,461
3018977362,1595
3018977364,1215
3018977365,1484
3018977367,1119
3018977368,929
3018977371,374
3018977372,1595
3018977374,709
3018977375,170
3018977376,1543
3018977377,898
3018977378,1603
3018977379,119
3018977380,1180
3018977382,739
3018977384,119
3018977385,1491
3018977386,1128
3018977387,1486
3018977388,180
3018977389,1073
3018977390,1109
3018977391,1437
3018978328,957
3018978331,1434
3018978335,695
3018978336,746
3018978338,109
3018978339,70
3018978341,515
3018978344,267
3018978345,889
3018978346,1310
3018978347,1242
3018978348,124
3018978351,740
3018978352,487
3018978353,469
3018978355,1175
3018978356,1014
3018978357,374
3018978358,1428
3018978359,99
3018978360,1116
3018978361,1395
3018978362,389
3018978366,693
3018978367,404
3018978369,182
3018978370,1491
3018978371,1015
3018978372,1121
3018978373,1602
3018978374,1586
3018978376,1020
3018978377,1136
3018978379,856
3018978381,1438
3018978382,1088
3018978383,538
3018978385,487
3018978386,538
3018978387,1483
3018978389,1184
3018978390,489
3018979330,1161
3018979335,1072
3018979337,1483
3018979338,1215
3018979340,934
3018979341,1491
3018979342,1437
3018979343,99
3018979344,987
3018979345,189
3018979346,1602
3018979348,183
3018979349,131
3018979350,1401
3018979351,1491
3018979353,657
3018979354,1595
3018979355,467
3018979356,706
3018979357,1093
3018979359,471
3018979360,256
3018979364,1058
3018979365,1576
3018979366,1014
3018979367,201
3018979368,1437
3018979370,125
3018979372,402
3018979374,401
3018979375,515
3018979376,1491
3018979377,94
3018979380,889
3018980326,1563
3018980329,1090
3018980330,1266
3018980332,182
3018980333,669
3018980334,682
3018980335,1543
3018980336,1242
3018980338,196
3018980339,1001
3018980341,214
3018980342,1232
3018980343,1486
3018980345,88
3018980347,1491
3018980348,1427
3018980349,77
3018980351,1420
3018980352,1182
3018980353,1175
3018980358,608
3018980359,185
3018980360,1438
3018980361,170
3018980362,1481
3018980363,933
3018980365,1104
3018980366,1484
3018980367,1584
3018980368,223
3018980370,1437
3018980371,671
3018980372,1301
3018980373,1437
3018980374,496
3018980375,1175
3018980376,262
3018980377,1073
3018980378,1239
3018980379,492
3018980380,492
3018980383,928
3018981333,186
3018981334,1495
3018981336,1136
3018981337,1391
3018981339,1577
3018981342,1439
3018981343,1493
3018981344,836
3018981345,1437
3018981346,487
3018981347,351
3018981348,1482
3018981349,384
3018981350,1310
3018981352,74
3018981353,1491
3018981354,702
3018981355,1500
3018981356,687
3018981357,1437
3018981358,1031
3018981359,473
3018981360,354
3018981361,1287
3018981362,148
3018981364,1001
3018981365,425
3018981367,933
3018981368,956
3018981369,973
3018981371,856
3018981372,739
3018981374,1494
3018981375,99
3018981376,249
3018981377,579
3018981378,702
3018981379,1099
3018981380,1584
3018981381,1401
3018981382,489
3018981383,1491
3018981384,492
3018981385,1274
3018981386,695
3018981387,1411
3018981388,1491
3018981389,1184
3018981391,341
3018982341,927
3018982342,496
3018982343,1491
3018982344,1543
3018982347,171
3018982348,402
3018982349,75
3018982350,536
3018982351,144
3018982352,1093
3018982353,88
3018982356,1439
3018982357,1221
3018982358,1478
3018982359,694
3018982360,1543
3018982361,1491
3018982363,469
3018982364,1491
3018982365,553
3018982366,976
3018982367,387
3018982368,1020
3018982369,538
3018982370,474
3018982372,171
3018982374,1526
3018982375,461
3018982376,198
3018982377,1061
3018982378,1184
3018982381,1401
3018982382,977
3018982383,347
3018982384,1005
3018982385,492
3018982386,555
3018982387,706
3018982388,140
3018982389,469
3018982390,702
3018982391,88
3018982392,1121
3018982393,182
3018982395,170
3018982396,1491
3018982397,1421
3018982399,124
3018983329,957
3018983331,870
3018983332,806
3018983334,1064
3018983336,657
3018983337,687
3018983338,94
3018983339,124
3018983341,467
3018983342,1175
3018983344,242
3018983345,242
3018983346,1602
3018983348,144
3018983349,1014
3018983350,1093
3018983351,93
3018983353,999
3018983355,1486
3018983356,1595
3018983357,739
3018983358,1409
3018983359,171
3018983361,1135
3018983362,1481
3018983363,555
3018983364,1128
3018983365,206
3018983366,1437
3018983367,706
3018983370,1274
3018983371,1584
3018983372,740
3018983374,1059
3018983375,487
3018983376,741
3018983377,182
3018983379,1059
3018983380,1491
3018983381,1401
3018984332,402
3018984333,1540
3018984334,1014
3018984336,916
3018984338,1098
3018984339,1401
3018984340,651
3018984341,469
3018984343,75
3018984344,1439
3018984346,1437
3018984347,1575
3018984348,119
3018984349,468
3018984350,374
3018984351,1401
3018984352,1408
3018984353,1059
3018984354,973
3018984356,496
3018984357,1213
3018984358,1118
3018984359,1014
3018984360,383
3018984364,186
3018984365,99
3018984366,153
3018984367,1121
3018984368,487
3018984371,580
3018984372,1020
3018984373,1486
3018984375,1584
3018984376,99
3018984377,1491
3018984378,88
3018984379,672
3018984380,1093
3018984381,387
3018984382,830
3018984383,1486
3018984384,180
3018984386,1083
3018984387,1182
3018984388,401
3018984389,1401
3018984391,1466
3018984392,489
3018985325,383
3018985330,1467
3018985334,1483
3018985336,1595
3018985337,99
3018985339,1491
3018985341,1235
3018985343,0
3018985345,75
3018985346,1437
3018985347,1274
3018985348,1014
3018985349,1020
3018985350,1128
3018985351,1594
3018985352,560
3018985354,195
3018985355,1272
3018985357,170
3018985358,1438
3018985359,1482
3018985361,1182
3018985362,75
3018985364,1437
3018985365,836
3018985366,934
3018985368,468
3018985369,1175
3018985370,1266
3018985371,1486
3018985372,170
3018985373,1584
3018985374,1491
3018985375,1437
3018985376,1242
3018985377,124
3018985378,384
3018985380,1274
3024136313,1483
3024136314,468
3024136315,1598
3024136318,496
3024136319,1491
3024136320,487
3024136323,1128
3024136324,398
3024136325,1482
3024136326,515
3024136327,468
3024136329,973
3024136331,124
3024136332,1184
3024136334,386
3024136335,467
3024136337,88
3024136338,166
3024136339,743
3024136340,1000
3024136341,170
3024136342,386
3024136343,88
3024136347,876
3024136348,487
3024136349,1575
3024136351,835
3024136352,1420
3024136353,957
3024136354,468
3024136355,671
3024136356,1182
3024136357,830
3024136358,1420
3024136360,1118
3024136361,1483
3024136362,1418
3024136367,1175
3024136369,1437
3024136371,1161
3024136372,1543
3024136373,916
3024136374,1391
3024136375,384
3024136376,75
3024136378,889
3024136379,538
3024136382,469
3024136383,1182
3024136384,1595
3024136385,1486
3024136387,1498
3024136389,937
3024136391,1493
3024136392,468
3024137312,1575
3024137313,1442
3024137314,1440
3024137315,188
3024137317,2
3024137320,496
3024137322,750
3024137323,1486
3024137324,1584
3024137325,889
3024137326,522
3024137327,1184
3024137328,1184
3024137329,1182
3024137330,672
3024137331,1184
3024137332,100
3024137333,129
3024137334,88
3024137335,1498
3024137336,487
3024137337,1420
3024137340,1491
3024137341,1128
3024137342,750
3024137343,1206
3024137344,1543
3024137345,1090
3024137347,468
3024137348,1129
3024137349,492
3024137350,933
3024137352,1272
3024137353,1493
3024137354,745
3024137356,389
3024137357,1000
3024137358,1128
3024137359,469
3024137360,1438
3024137363,374
3024137369,1020
3024137370,124
3024137371,1543
3024137372,489
3024137373,1135
3024137375,496
3024137376,1088
3024137377,1283
3024137379,94
3024137380,386
3024137381,1491
3024137382,88
3024137383,489
3024137384,1486
3024137386,538
3024137387,1177
3024137388,1215
3024137390,1059
3024137391,75
3024138306,830
3024138307,474
3024138308,1440
3024138309,389
3024138310,1135
3024138311,741
3024138313,1491
3024138314,1491
3024138316,1486
3024138317,1128
3024138318,147
3024138319,685
3024138322,553
3024138323,671
3024138324,973
3024138325,1594
3024138326,1481
3024138327,1439
3024138328,1594
3024138329,1486
3024138332,1491
3024138333,671
3024138337,1436
3024138338,1585
3024138339,1486
3024138340,99
3024138341,1563
3024138342,538
3024138343,1128
3024138345,1182
3024138346,812
3024138347,1437
3024138349,1136
3024138350,1274
3024138351,1182
3024138354,1020
3024138355,1401
3024138356,487
3024138357,836
3024138358,99
3024138359,88
3024138360,608
3024138361,1270
3024138362,580
3024138365,1486
3024138369,1594
3024138370,1491
3024138371,170
3024138372,1059
3024138373,1177
3024138375,937
3024139305,1067
3024139306,514
3024139309,1548
3024139311,1603
3024139312,1088
3024139313,1175
3024139314,1483
3024139315,1112
3024139316,399
3024139318,1118
3024139319,1411
3024139320,170
3024139324,469
3024139325,687
3024139326,1440
3024139327,856
3024139328,1482
3024139329,1058
3024139331,1491
3024139332,1401
3024139333,1014
3024139334,171
3024139337,489
3024139342,1585
3024139343,384
3024139344,88
3024139345,136
3024139346,1547
3024139348,836
3024139349,1437
3024139350,170
3024139351,1491
3024139352,384
3024139353,1182
3024139354,492
3024139355,685
3024139356,1184
3024139357,391
3024139358,1131
3024139361,1491
3024139362,739
3024139363,492
3024139364,88
3024139365,1182
3024139366,1182
3024139368,1215
3024139369,738
3024139372,1184
3024139373,1182
3024139374,1491
3024139377,468
3024139378,391
3024139379,685
3024139381,170
3024139382,1296
3024140308,100
3024140309,153
3024140310,1586
3024140311,687
3024140317,374
3024140318,1301
3024140319,1491
3024140320,1491
3024140321,100
3024140322,391
3024140324,877
3024140325,491
3024140328,743
3024140330,1040
3024140331,934
3024140332,1486
3024140333,1182
3024140334,928
3024140335,1396
3024140336,468
3024140338,1175
3024140339,1491
3024140340,1420
3024140342,124
3024140343,740
3024140345,492
3024140346,1436
3024140347,749
3024140349,1491
3024140350,1182
3024140351,738
3024140352,1491
3024140353,170
3024140354,1135
3024140357,1483
3024140358,1274
3024140362,126
3024140363,1059
3024140364,1135
3024140365,899
3024140366,94
3024140367,469
3024140368,515
3024140369,1014
3024140370,1031
3024140371,496
3024140372,489
3024140375,420
3024140378,1491
3024140379,671
3024140381,1242
3024140383,538
3024140384,1437
3024141308,223
3024141309,752
3024141313,88
3024141314,88
3024141315,706
3024141316,515
3024141318,1162
